254459,951,1000,0.9095
254459,1001,1050,0.9098
254532,51,100,0.9063
254532,101,150,0.9063
254532,151,200,0.9065
254532,201,250,0.9064
254532,251,300,0.9064
254532,301,350,0.9063
254608,51,100,0.9114
254608,101,150,0.9103
254608,151,200,0.9108
254608,201,250,0.9103
254608,251,300,0.9109
254608,301,350,0.9109
254608,351,400,0.9108
254608,401,450,0.9108
254608,451,500,0.9112
254608,501,550,0.9106
254608,551,600,0.9110
254608,601,650,0.9111
254608,651,700,0.9111
254608,701,750,0.9116
254608,751,800,0.9112
254608,801,850,0.9113
254790,101,150,0.9132
254790,151,200,0.9131
254790,201,250,0.9130
254790,251,300,0.9131
254790,301,350,0.9132
254790,351,400,0.9131
254790,401,450,0.9132
254790,451,500,0.9131
254790,501,550,0.9131
254790,551,600,0.9129
254790,601,650,0.9131
254790,651,700,0.9131
254790,701,750,0.9129
254790,751,800,0.9133
254833,1,50,0.9879
254833,51,100,0.9859
254833,101,150,0.9859
254833,151,200,0.9859
254833,201,250,0.9858
254833,251,300,0.9858
254833,301,350,0.9857
254833,351,400,0.9859
254833,401,450,0.9858
254833,451,500,0.9857
254833,501,550,0.9858
254833,551,600,0.9857
254833,601,650,0.9858
254833,651,700,0.9858
254833,701,750,0.9857
254833,751,800,0.9855
254833,801,850,0.9857
254833,851,900,0.9857
254833,901,950,0.9858
254833,951,1000,0.9858
254833,1001,1050,0.9858
254833,1051,1100,0.9858
254833,1101,1150,0.9856
254833,1151,1200,0.9857
254833,1201,1250,0.9857
254833,1251,1300,0.9858
254833,1301,1350,0.9856
254833,1351,1400,0.9856
254833,1401,1450,0.9858
254833,1451,1500,0.9855
254833,1501,1550,0.9858
254833,1551,1600,0.9857
254833,1601,1650,0.9857
254852,51,100,0.9125
254879,51,100,0.9158
254879,101,150,0.9158
254905,51,100,0.9108
254905,101,150,0.9109
254905,151,200,0.9109
254905,201,250,0.9108
254906,1,50,0.9108
254906,51,100,0.9110
254907,1,50,0.9107
254914,1,50,0.9127
254914,51,100,0.9131
255981,51,100,0.8902
255982,1,50,0.8887
255987,1,50,0.9355
255988,1,50,0.9222
255989,1,50,0.8985
255993,1,50,0.9237
256002,1,50,0.9865
256002,51,100,0.9866
256002,101,150,0.9867
256002,151,200,0.9866
256002,201,250,0.9866
256002,251,300,0.9866
256003,1,50,0.9865
256003,51,100,0.9865
256003,101,150,0.9866
256004,1,50,0.9867
256004,51,100,0.9865
256004,101,150,0.9865
256004,151,200,0.9865
256004,201,250,0.9866
256004,251,300,0.9866
256004,301,350,0.9866
256004,351,400,0.9866
256004,401,450,0.9866
256004,451,500,0.9960
256167,1,50,0.9114
256167,51,100,0.9112
256167,101,150,0.9113
256167,151,200,0.9112
256167,201,250,0.9146
256169,1,50,0.9112
256169,51,100,0.9113
256169,101,150,0.9112
256169,151,200,0.9112
256171,1,50,0.9112
256171,51,100,0.9113
256171,101,150,0.9113
256171,151,200,0.9112
256171,201,250,0.9113
256171,251,300,0.9112
256171,301,350,0.9112
256171,351,400,0.9112
256171,401,450,0.9114
256171,451,500,0.9113
256171,501,550,0.9113
256171,551,600,0.9113
256171,601,650,0.9112
256171,651,700,0.9111
256171,701,750,0.9113
256171,751,800,0.9113
256217,1,50,0.9114
256217,51,100,0.9113
256217,101,150,0.9115
256217,151,200,0.9114
256217,201,250,0.9114
256217,251,300,0.9112
256217,301,350,0.9114
256217,351,400,0.9114
256217,401,450,0.9113
256217,451,500,0.9114
256217,501,550,0.9114
256217,551,600,0.9114
256217,601,650,0.9116
256217,651,700,0.9114
256217,701,750,0.9115
256217,751,800,0.9113
256217,801,850,0.9113
256217,851,900,0.9111
256217,901,950,0.9110
256217,951,1000,0.9111
256217,1001,1050,0.9111
256235,51,100,0.9017
256235,101,150,0.9375
256236,1,50,0.9016
256238,1,50,0.9682
256245,51,100,0.9069
256245,101,150,0.9039
256245,151,200,0.9870
256349,1,50,0.9231
256350,1,50,0.8979
256350,51,100,0.8978
256350,101,150,0.8980
256350,151,200,0.8979
256350,201,250,0.8979
256350,251,300,0.8980
256350,301,350,0.8978
256350,351,400,0.8979
256350,401,450,0.8978
256350,451,500,0.8979
256350,501,550,0.8982
256353,1,50,0.8980
256353,51,100,0.8980
256353,101,150,0.8980
256353,151,200,0.8980
256353,201,250,0.8980
256353,251,300,0.8980
256353,301,350,0.8980
256353,351,400,0.8981
256353,401,450,0.8980
256353,451,500,0.8979
256353,501,550,0.8981
256353,551,600,0.8980
256353,601,650,0.8980
256353,651,700,0.8982
256353,701,750,0.8981
256353,751,800,0.9019
256355,1,50,0.9005
256355,51,100,0.9003
256355,101,150,0.9003
256355,151,200,0.9003
256355,201,250,0.9004
256355,251,300,0.9004
256355,301,350,0.9005
256355,351,400,0.9010
256355,401,450,0.9004
256355,451,500,0.9004
256355,501,550,0.9036
256406,1,50,0.9016
256406,51,100,0.9017
256406,101,150,0.9015
256406,151,200,0.9015
256406,201,250,0.9017
256406,251,300,0.9828
256407,1,50,0.9811
256423,51,100,0.8974
256423,101,150,0.8972
256423,151,200,0.8972
256423,201,250,0.8973
256423,251,300,0.8974
256423,301,350,0.8973
256423,351,400,0.8974
256423,401,450,0.8974
256423,451,500,0.8975
256423,501,550,0.8974
256424,1,50,0.8974
256424,51,100,0.8974
256424,101,150,0.8972
256424,151,200,0.8973
256424,201,250,0.9177
256426,1,50,0.9750
256445,1,50,0.8884
256445,51,100,0.9578
256446,1,50,0.8884
256446,51,100,0.8884
256446,101,150,0.8884
256446,151,200,0.8883
256446,201,250,0.8884
256446,251,300,0.8887
256447,1,50,0.8886
256447,51,100,0.8891
256448,1,50,0.8885
256448,51,100,0.8883
256448,101,150,0.8885
256448,151,200,0.8885
256448,201,250,0.8885
256448,251,300,0.8886
256448,301,350,0.8885
256448,351,400,0.8884
256448,401,450,0.8886
256448,451,500,0.8886
256448,501,550,0.8681
256449,1,50,0.9663
256464,1,50,0.8867
256464,51,100,0.8868
256464,101,150,0.8867
256464,151,200,0.8867
256464,201,250,0.8867
256464,251,300,0.8867
256464,301,350,0.8867
256464,351,400,0.8868
256464,401,450,0.8868
256464,451,500,0.8868
256464,501,550,0.8868
256464,551,600,0.8868
256464,601,650,0.8867
256464,651,700,0.8868
256464,701,750,0.8868
256464,751,800,0.8868
256464,801,850,0.8868
256464,851,900,0.8867
256464,901,950,0.8869
256464,951,1000,0.8869
256464,1001,1050,0.8868
256464,1051,1100,0.8869
256464,1101,1150,0.8869
256464,1151,1200,0.8869
256464,1201,1250,0.8869
256464,1251,1300,0.8869
256464,1301,1350,0.8869
256464,1351,1400,0.8868
256464,1401,1450,0.8869
256464,1451,1500,0.8870
256464,1501,1550,0.8869
256464,1551,1600,0.8871
256464,1601,1650,0.8869
256630,1,50,0.9051
256675,1,50,0.8927
256675,51,100,0.8927
256675,101,150,0.8927
256675,151,200,0.8938
256676,1,50,0.8927
256676,51,100,0.8927
256676,101,150,0.8928
256676,151,200,0.8927
256676,201,250,0.8927
256676,251,300,0.8928
256676,301,350,0.8927
256676,351,400,0.8927
256676,401,450,0.8927
256676,451,500,0.8929
256676,501,550,0.8928
256676,551,600,0.8927
256676,601,650,0.8927
256676,651,700,0.8927
256676,701,750,0.8927
256676,751,800,0.8928
256676,801,850,0.8927
256676,851,900,0.8927
256676,901,950,0.8927
256676,951,1000,0.8928
256676,1001,1050,0.8928
256676,1051,1100,0.8928
256677,1,50,0.8926
256677,51,100,0.8927
256677,101,150,0.8928
256677,151,200,0.8928
256677,201,250,0.8928
256677,251,300,0.8948
256677,301,350,0.8928
256677,351,400,0.8928
256677,401,450,0.8928
256677,451,500,0.8927
256729,1,50,0.8940
256729,51,100,0.8939
256729,101,150,0.8940
256729,151,200,0.8940
256729,201,250,0.8940
256729,251,300,0.8940
256729,301,350,0.8940
256729,351,400,0.8940
256729,401,450,0.8940
256729,451,500,0.8940
256729,501,550,0.8940
256729,551,600,0.8941
256729,601,650,0.8941
256729,651,700,0.8940
256729,701,750,0.8940
256729,751,800,0.8941
256729,801,850,0.8940
256729,851,900,0.8941
256729,901,950,0.8940
256729,951,1000,0.8940
256729,1001,1050,0.8942
256729,1051,1100,0.8942
256729,1101,1150,0.8941
256729,1151,1200,0.8942
256729,1201,1250,0.8941
256729,1251,1300,0.8941
256729,1301,1350,0.8942
256729,1351,1400,0.8941
256729,1401,1450,0.8942
256729,1451,1500,0.8942
256729,1501,1550,0.8942
256729,1551,1600,0.8941
256729,1601,1650,0.8942
256729,1651,1700,0.8942
256729,1701,1750,0.8943
256734,1,50,0.8942
256734,51,100,0.8943
256734,101,150,0.8943
256734,151,200,0.8943
256734,201,250,0.8964
256801,51,100,0.8955
256801,101,150,0.8952
256801,151,200,0.8951
256801,201,250,0.8954
256843,1,50,0.8932
256843,51,100,0.8930
256843,101,150,0.8931
256843,151,200,0.8930
256843,201,250,0.8931
256843,251,300,0.8932
256843,301,350,0.8931
256843,351,400,0.8930
256843,401,450,0.8931
256843,451,500,0.8931
256843,501,550,0.8931
256843,551,600,0.8931
256843,601,650,0.8932
256843,651,700,0.8931
256843,701,750,0.8931
256843,751,800,0.8931
256843,801,850,0.8932
256843,851,900,0.8932
256843,901,950,0.8931
256843,951,1000,0.8931
256843,1001,1050,0.8932
256843,1051,1100,0.8931
256843,1101,1150,0.8932
256843,1151,1200,0.8932
256843,1201,1250,0.8933
256843,1251,1300,0.8932
256843,1301,1350,0.8932
256866,1,50,0.8743
256867,1,50,0.8934
256867,51,100,0.8935
256868,1,50,0.8935
256868,51,100,0.8934
256868,101,150,0.8935
256868,151,200,0.8934
256868,201,250,0.8934
256868,251,300,0.8935
256868,301,350,0.8935
256868,351,400,0.8934
256868,401,450,0.8936
256868,451,500,0.8935
256869,1,50,0.8934
256926,1,50,0.8950
256926,51,100,0.8954
256927,1,50,0.9656
256936,1,50,0.8845
256936,51,100,0.8936
256936,101,150,0.8934
256936,151,200,0.8935
256936,201,250,0.8936
256936,251,300,0.8937
256936,301,350,0.8936
256936,351,400,0.8936
256936,401,450,0.8936
256936,451,500,0.8935
256936,501,550,0.8936
256936,551,600,0.8935
256936,601,650,0.8935
256936,651,700,0.8936
256936,701,750,0.8947
256941,1,50,0.8935
256941,51,100,0.8935
256941,101,150,0.8936
256941,151,200,0.8935
256941,201,250,0.8936
256941,251,300,0.8936
256941,301,350,0.9694
257027,1,50,0.8839
257027,51,100,0.8838
257027,101,150,0.8838
257027,151,200,0.8852
257035,1,50,0.9661
257038,1,50,0.8840
257038,51,100,0.8840
257038,101,150,0.8839
257038,151,200,0.8838
257044,1,50,0.8923
257044,51,100,0.8935
257055,1,50,0.8839
257058,1,50,0.8840
257058,51,100,0.8839
257058,101,150,0.8838
257058,151,200,0.8839
257058,201,250,0.8840
257058,251,300,0.8838
257058,301,350,0.8839
257058,351,400,0.8839
257058,401,450,0.8839
257058,451,500,0.8839
257058,501,550,0.8839
257058,551,600,0.8839
257058,601,650,0.8838
257058,651,700,0.8838
257058,701,750,0.8839
257058,751,800,0.8839
257059,201,250,0.8851
257059,251,300,0.8839
257394,1,50,0.9017
257394,51,100,0.8950
257395,1,50,0.8976
257396,1,50,0.8949
257396,51,100,0.8949
257396,101,150,0.8949
257396,151,200,0.8949
257396,201,250,0.8993
257397,1,50,0.8948
257397,51,100,0.8948
257397,101,150,0.8954
257398,1,50,0.8956
257399,1,50,0.8949
257399,51,100,0.8949
257399,101,150,0.8950
257399,151,200,0.8949
257399,201,250,0.8949
257399,251,300,0.8951
257400,1,50,0.8950
257400,51,100,0.8950
257400,101,150,0.8950
257400,151,200,0.8949
257400,201,250,0.8949
257400,251,300,0.8950
257400,301,350,0.8950
257400,351,400,0.8950
257400,401,450,0.8950
257400,451,500,0.8950
257400,501,550,0.8950
257400,551,600,0.8951
257400,601,650,0.8951
257400,651,700,0.8949
257400,701,750,0.8949
257400,751,800,0.8950
257400,801,850,0.8951
257400,851,900,0.8950
257400,901,950,0.8950
257400,951,1000,0.8950
257400,1001,1050,0.8950
257400,1051,1100,0.8949
257400,1101,1150,0.8950
257400,1151,1200,0.8950
257400,1201,1250,0.8950
257400,1251,1300,0.8950
257400,1301,1350,0.8950
257400,1351,1400,0.8950
257400,1401,1450,0.8956
257461,51,100,0.8954
257463,1,50,0.9756
257487,1,50,0.7488
257487,51,100,0.8961
257487,101,150,0.8961
257487,151,200,0.8960
257487,201,250,0.8960
257487,251,300,0.8961
257487,301,350,0.8961
257487,351,400,0.8961
257487,401,450,0.8961
257487,451,500,0.8961
257487,501,550,0.8960
257487,551,600,0.8961
257487,601,650,0.8960
257487,651,700,0.8960
257487,701,750,0.8961
257487,751,800,0.8961
257487,801,850,0.8961
257487,851,900,0.8961
257487,901,950,0.8961
257487,951,1000,0.8962
257487,1001,1050,0.8961
257487,1051,1100,0.8961
257487,1101,1150,0.8962
257490,1,50,0.8961
257490,51,100,0.8962
257490,101,150,0.8961
257490,151,200,0.8961
257490,201,250,0.8961
257490,251,300,0.8962
257490,301,350,0.8961
257490,351,400,0.8962
257490,401,450,0.8961
257490,451,500,0.8962
257490,501,550,0.8961
257490,551,600,0.8961
257490,601,650,0.8963
257531,1,50,0.8952
257531,51,100,0.8952
257531,101,150,0.8951
257599,1,50,0.9038
257599,51,100,0.8954
257599,101,150,0.8965
257613,1,50,0.8952
257613,51,100,0.8953
257613,101,150,0.8952
257613,151,200,0.8952
257613,201,250,0.8952
257613,251,300,0.8952
257613,301,350,0.8952
257613,351,400,0.8952
257613,401,450,0.8952
257613,451,500,0.8951
257613,501,550,0.8952
257613,551,600,0.8952
257613,601,650,0.8951
257613,651,700,0.8951
257613,701,750,0.8952
257613,751,800,0.8951
257613,801,850,0.8952
257613,851,900,0.8951
257613,901,950,0.8951
257613,951,1000,0.8952
257613,1001,1050,0.8951
257613,1051,1100,0.8951
257613,1101,1150,0.8952
257613,1151,1200,0.8953
257613,1201,1250,0.8952
257613,1251,1300,0.8952
257614,1,50,0.8986
257645,1,50,0.8949
257645,51,100,0.8930
257645,101,150,0.8930
257645,151,200,0.8930
257645,201,250,0.8930
257645,251,300,0.8929
257645,301,350,0.8929
257645,351,400,0.8929
257645,401,450,0.8929
257645,451,500,0.8929
257645,501,550,0.8929
257645,551,600,0.8930
257645,601,650,0.8929
257645,651,700,0.8929
257645,701,750,0.8929
257645,751,800,0.8930
257645,801,850,0.8929
257645,851,900,0.8928
257645,901,950,0.8929
257645,951,1000,0.8929
257645,1001,1050,0.8929
257645,1051,1100,0.8930
257682,51,100,0.9024
257682,101,150,0.9024
257682,151,200,0.9025
257682,201,250,0.9025
257682,251,300,0.9026
257682,301,350,0.9025
257682,351,400,0.9033
257722,1,50,0.9034
257723,1,50,0.9031
257723,51,100,0.9031
257723,101,150,0.9030
257732,1,50,0.9049
257751,1,50,0.8948
257751,51,100,0.8949
257751,101,150,0.8949
257751,151,200,0.8950
257751,201,250,0.8949
257751,251,300,0.8948
257751,301,350,0.8949
257751,351,400,0.8949
257751,401,450,0.8948
257751,451,500,0.8997
257805,1,50,0.8908
257805,51,100,0.8907
257805,101,150,0.8907
257805,151,200,0.8907
257805,201,250,0.8908
257816,1,50,0.8907
257816,51,100,0.8907
257816,101,150,0.8908
257816,151,200,0.8907
257816,201,250,0.8907
257816,251,300,0.8907
257816,301,350,0.8906
257816,351,400,0.8907
257819,1,50,0.8908
257819,51,100,0.8907
257819,101,150,0.8908
257819,151,200,0.8907
257819,201,250,0.8908
257821,1,50,0.9157
257822,551,600,0.8908
257822,601,650,0.8907
257822,651,700,0.8908
257822,701,750,0.8908
257822,751,800,0.8908
257822,801,850,0.8909
257822,851,900,0.8908
257822,901,950,0.8908
257822,951,1000,0.8908
257822,1001,1050,0.8908
257822,1051,1100,0.8908
257822,1101,1150,0.8908
257822,1151,1200,0.8908
257822,1201,1250,0.8908
257822,1251,1300,0.8908
257822,1301,1350,0.8908
257822,1351,1400,0.8908
257823,1,50,0.8908
257823,51,100,0.8908
257823,101,150,0.8908
257823,151,200,0.8943
257968,51,100,0.8922
257968,101,150,0.8922
257968,151,200,0.8922
257968,201,250,0.8922
257968,251,300,0.8922
257968,301,350,0.8922
257969,1,50,0.8921
257969,51,100,0.8922
257969,101,150,0.8922
257969,151,200,0.8922
257969,201,250,0.8921
257969,251,300,0.8922
257969,301,350,0.8921
257969,351,400,0.8921
257969,401,450,0.8922
257969,451,500,0.8922
257969,501,550,0.8922
257969,551,600,0.8922
257969,601,650,0.8921
258129,1,50,0.8904
258129,51,100,0.8883
258129,101,150,0.8884
258136,1,50,0.8883
258136,51,100,0.8975
258157,1,50,0.8899
258157,51,100,0.9047
258158,1,50,0.8899
258158,51,100,0.8900
258158,101,150,0.8899
258158,151,200,0.8900
258158,201,250,0.8899
258158,251,300,0.8899
258158,301,350,0.8899
258158,351,400,0.8900
258158,401,450,0.8899
258158,451,500,0.8899
258158,501,550,0.8899
258158,551,600,0.8899
258158,601,650,0.8900
258158,651,700,0.8899
258158,701,750,0.8899
258158,751,800,0.8899
258158,801,850,0.8899
258158,851,900,0.8899
258158,901,950,0.8899
258158,951,1000,0.8899
258158,1001,1050,0.8900
258158,1051,1100,0.8899
258158,1101,1150,0.8899
258158,1151,1200,0.8899
258158,1201,1250,0.8900
258158,1251,1300,0.8900
258158,1301,1350,0.8901
258158,1351,1400,0.8900
258158,1401,1450,0.8899
258158,1451,1500,0.8900
258158,1501,1550,0.8899
258158,1551,1600,0.8900
258158,1601,1650,0.8899
258158,1651,1700,0.8900
258158,1701,1750,0.8901
258158,1751,1800,0.8900
258159,1,50,0.8900
258159,51,100,0.8900
258159,101,150,0.8899
258159,151,200,0.8900
258159,201,250,0.8899
258159,251,300,0.8900
258159,301,350,0.8899
258159,351,400,0.8900
258159,401,450,0.8900
258159,451,500,0.8900
258159,501,550,0.9601
258174,1,50,0.8898
258175,1,50,0.8897
258175,51,100,0.8897
258211,51,100,0.8973
258211,101,150,0.8974
258213,1,50,0.8973
258213,51,100,0.8974
258213,101,150,0.8973
258213,151,200,0.8982
258214,1,50,0.8973
258214,51,100,0.8974
258214,101,150,0.8974
258214,151,200,0.8974
258214,201,250,0.8980
258287,51,100,0.8961
258287,101,150,0.8961
258287,151,200,0.8961
258287,201,250,0.8962
258312,1,50,0.8993
258313,1,50,0.8959
258313,51,100,0.8960
258313,101,150,0.8960
258313,151,200,0.8960
258313,201,250,0.8960
258313,251,300,0.8960
258320,1,50,0.8960
258320,51,100,0.8960
258320,101,150,0.8960
258320,151,200,0.8960
258320,201,250,0.8960
258320,251,300,0.8960
258320,301,350,0.8960
258320,351,400,0.8967
258335,51,100,0.8930
258403,1,50,0.8937
258403,51,100,0.8936
258403,101,150,0.8936
258403,151,200,0.8936
258403,201,250,0.8937
258425,1,50,0.8938
258425,51,100,0.8939
258425,101,150,0.8938
258426,1,50,0.8991
258427,1,50,0.8939
258427,51,100,0.8938
258428,1,50,0.8939
258428,51,100,0.8939
258428,101,150,0.8938
258428,151,200,0.8939
258428,201,250,0.8938
258428,251,300,0.8939
258428,301,350,0.8940
258434,1,50,0.8938
258434,51,100,0.8938
258434,101,150,0.8938
258434,151,200,0.8939
258434,201,250,0.8938
258434,251,300,0.8939
258434,301,350,0.8938
258434,351,400,0.8939
258434,401,450,0.8939
258440,1,50,0.8939
258440,51,100,0.8938
258440,101,150,0.8939
258440,151,200,0.8939
258440,201,250,0.8939
258440,251,300,0.8938
258440,301,350,0.8940
258440,351,400,0.8938
258440,401,450,0.8939
258440,451,500,0.8939
258440,501,550,0.8939
258440,551,600,0.8939
258440,601,650,0.8938
258440,651,700,0.8939
258440,701,750,0.8939
258443,1,50,0.8939
258443,51,100,0.8939
258443,101,150,0.8939
258443,151,200,0.8938
258443,201,250,0.8939
258443,251,300,0.8939
258444,1,50,0.8939
258444,51,100,0.8939
258444,101,150,0.8941
258445,1,50,0.8939
258445,51,100,0.8940
258445,101,150,0.8940
258445,151,200,0.8939
258445,201,250,0.8939
258445,251,300,0.8939
258446,1,50,0.8939
258446,51,100,0.8940
258446,101,150,0.8940
258448,1,50,0.8939
258448,51,100,0.8939
258448,101,150,0.8939
258448,151,200,0.8939
258448,201,250,0.8939
258448,251,300,0.8939
258448,301,350,0.8939
258448,351,400,0.8939
258448,401,450,0.8939
258448,451,500,0.8939
258448,501,550,0.8939
258448,551,600,0.8940
258448,601,650,0.8940
258448,651,700,0.8940
258448,701,750,0.8940
258656,1,50,0.8912
258656,51,100,0.8912
258656,101,150,0.8912
258656,151,200,0.8912
258656,201,250,0.8911
258656,251,300,0.8912
258656,301,350,0.8913
258694,1,50,0.8938
258694,51,100,0.8937
258694,101,150,0.8937
258694,151,200,0.8937
258702,51,100,0.8912
258702,101,150,0.8912
258702,151,200,0.8912
258702,201,250,0.8912
258702,251,300,0.8912
258702,301,350,0.8912
258702,351,400,0.8912
258703,1,50,0.8912
258703,51,100,0.8913
258703,101,150,0.8912
258703,151,200,0.8913
258703,201,250,0.8912
258703,251,300,0.8912
258703,301,350,0.8913
258703,351,400,0.8913
258703,401,450,0.8912
258703,451,500,0.8913
258705,1,50,0.8913
258705,51,100,0.8913
258706,1,50,0.8913
258706,51,100,0.8913
258706,101,150,0.8912
258706,151,200,0.8912
258706,201,250,0.8913
258706,251,300,0.8912
258706,301,350,0.8912
258706,351,400,0.8913
258706,401,450,0.8913
258706,451,500,0.8912
258706,501,550,0.8913
258706,551,600,0.8913
258706,601,650,0.8913
258706,651,700,0.8913
258706,701,750,0.8913
258712,1,50,0.8913
258712,51,100,0.8913
258712,101,150,0.8912
258712,151,200,0.8913
258712,201,250,0.8913
258712,251,300,0.8913
258712,301,350,0.8913
258712,351,400,0.8913
258712,401,450,0.8913
258712,451,500,0.8912
258712,501,550,0.8913
258713,1,50,0.8913
258713,51,100,0.8913
258713,101,150,0.8913
258713,151,200,0.8949
258714,1,50,0.8913
258714,51,100,0.8941
258741,1,50,0.8920
258741,51,100,0.8920
258742,1,50,0.8919
258742,51,100,0.8919
258742,101,150,0.8920
258742,151,200,0.8919
258742,201,250,0.8919
258742,251,300,0.8920
258742,301,350,0.8919
258742,351,400,0.8920
258742,401,450,0.8919
258742,451,500,0.8919
258742,501,550,0.8919
258742,551,600,0.8919
258742,601,650,0.8919
258742,651,700,0.8920
258745,1,50,0.8919
258745,51,100,0.8920
258745,101,150,0.8920
258745,151,200,0.8919
258745,201,250,0.8919
258745,251,300,0.8971
258749,1,50,0.8920
258749,51,100,0.8920
258749,101,150,0.8920
258749,151,200,0.8920
258749,201,250,0.8920
258749,251,300,0.8920
258749,301,350,0.8920
258749,351,400,0.8920
258749,401,450,0.8920
258749,451,500,0.8919
258749,501,550,0.8920
258749,551,600,0.8920
258749,601,650,0.9489
258750,1,50,0.8920
258750,51,100,0.8921
258750,101,150,0.8920
258750,151,200,0.8919
259199,1,50,0.9971
259208,101,150,0.9987
259236,151,200,0.9983
259236,201,250,0.9946
259237,201,250,0.9993
259237,301,350,0.9990
259237,401,450,0.9992
259237,501,550,0.9996
259351,51,100,0.9925
259352,1,50,0.9985
259352,151,200,0.9986
259352,201,250,0.9992
259352,251,300,0.9984
